"Nombre","UrlOriginal","PaginaEncontrada","Extension","TamanoBytes","TamanoKB","Resolucion","RutaLocal","FechaDescarga"
"1-3.jpg","https://www.galeriadeviajes.com/picture/image/0000/0322/medium_widescreen/1.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-beach-caribe-beach",".jpg","221942","216.74","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\1-3.jpg","7/27/2026 10:14:38 AM"
"6.jpg","https://www.galeriadeviajes.com/picture/image/0000/0323/medium_widescreen/6.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-beach-caribe-beach",".jpg","142204","138.87","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\6.jpg","7/27/2026 10:14:39 AM"
"4-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0324/medium_widescreen/4.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-beach-caribe-beach",".jpg","158981","155.25","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\4-1.jpg","7/27/2026 10:14:40 AM"
"2-2.jpg","https://www.galeriadeviajes.com/picture/image/0000/5755/medium_widescreen/2.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-beach-caribe-beach",".jpg","121971","119.11","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\2-2.jpg","7/27/2026 10:14:40 AM"
"8.jpg","https://www.galeriadeviajes.com/picture/image/0000/5756/medium_widescreen/8.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-beach-caribe-beach",".jpg","188363","183.95","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\8.jpg","7/27/2026 10:14:42 AM"
"5.jpg","https://www.galeriadeviajes.com/picture/image/0000/5757/medium_widescreen/5.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-beach-caribe-beach",".jpg","241192","235.54","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\5.jpg","7/27/2026 10:14:43 AM"
"3-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/5758/medium_widescreen/3.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-beach-caribe-beach",".jpg","196494","191.89","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\3-1.jpg","7/27/2026 10:14:44 AM"
"9.jpg","https://www.galeriadeviajes.com/picture/image/0000/5759/medium_widescreen/9.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-beach-caribe-beach",".jpg","231494","226.07","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\9.jpg","7/27/2026 10:14:45 AM"
"1-4.jpg","https://www.galeriadeviajes.com/picture/image/0000/5760/medium_widescreen/1.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-palace-deluxe",".jpg","253508","247.57","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\1-4.jpg","7/27/2026 10:14:47 AM"
"2-3.jpg","https://www.galeriadeviajes.com/picture/image/0000/5761/medium_widescreen/2.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-palace-deluxe",".jpg","165300","161.43","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\2-3.jpg","7/27/2026 10:14:48 AM"
"3-2.jpg","https://www.galeriadeviajes.com/picture/image/0000/5762/medium_widescreen/3.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-palace-deluxe",".jpg","145821","142.4","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\3-2.jpg","7/27/2026 10:14:49 AM"
"4-2.jpg","https://www.galeriadeviajes.com/picture/image/0000/5763/medium_widescreen/4.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-palace-deluxe",".jpg","206955","202.1","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\4-2.jpg","7/27/2026 10:14:50 AM"
"5-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/5764/medium_widescreen/5.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-palace-deluxe",".jpg","153236","149.64","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\5-1.jpg","7/27/2026 10:14:51 AM"
"6-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/5765/medium_widescreen/6.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-palace-deluxe",".jpg","142949","139.6","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\6-1.jpg","7/27/2026 10:14:52 AM"
"7-2.jpg","https://www.galeriadeviajes.com/picture/image/0000/5766/medium_widescreen/7.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-palace-deluxe",".jpg","139288","136.02","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\7-2.jpg","7/27/2026 10:14:53 AM"
"8-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/5767/medium_widescreen/8.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-palace-deluxe",".jpg","176272","172.14","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\8-1.jpg","7/27/2026 10:14:54 AM"
"9-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/5768/medium_widescreen/9.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-palace-deluxe",".jpg","228971","223.6","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\9-1.jpg","7/27/2026 10:14:56 AM"
"12.DUBAI-ABU-DHABI-INSIDE.jpg","https://www.galeriadeviajes.com/picture/image/0000/8228/medium_widescreen/12.DUBAI-ABU-DHABI-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/dubai-y-abu-dhabi",".jpg","118541","115.76","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\12.DUBAI-ABU-DHABI-INSIDE.jpg","7/27/2026 10:14:59 AM"
"4.CAPITALES-DEL-ARTE-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8220/medium_widescreen/4.CAPITALES-DEL-ARTE-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/capitales-del-arte",".jpg","172674","168.63","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\4.CAPITALES-DEL-ARTE-INSIDE-1.jpg","7/27/2026 10:15:24 AM"
"7.ISLANDIA-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8249/medium_widescreen/7.ISLANDIA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/islandia",".jpg","87193","85.15","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\7.ISLANDIA-INSIDE-1.jpg","7/27/2026 10:15:26 AM"
"montelimarbeach1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0326/medium_screen/montelimarbeach1.jpg","http://www.galeriadeviajes.com/es/hotels",".jpg","75568","73.8","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\montelimarbeach1.jpg","7/27/2026 10:16:08 AM"
"puertoplata1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0330/medium_screen/puertoplata1.jpg","http://www.galeriadeviajes.com/es/hotels",".jpg","61294","59.86","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puertoplata1.jpg","7/27/2026 10:16:09 AM"
"puntacana1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0335/medium_screen/puntacana1.jpg","http://www.galeriadeviajes.com/es/hotels",".jpg","61285","59.85","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puntacana1.jpg","7/27/2026 10:16:10 AM"
"casa_blanca_mexico.jpg","https://www.galeriadeviajes.com/picture/image/0000/0084/medium_screen/casa_blanca_mexico.jpg","http://www.galeriadeviajes.com/es/hotels",".jpg","140316","137.03","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\casa_blanca_mexico.jpg","7/27/2026 10:16:11 AM"
"vedado-reception-desk-200.jpg","https://www.galeriadeviajes.com/picture/image/0000/0085/medium_screen/vedado-reception-desk-200.jpg","http://www.galeriadeviajes.com/es/hotels",".jpg","49144","47.99","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\vedado-reception-desk-200.jpg","7/27/2026 10:16:11 AM"
"montelimarbeach1-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0326/medium_widescreen/montelimarbeach1.jpg","https://www.galeriadeviajes.com/es/hotels/80",".jpg","69463","67.83","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\montelimarbeach1-1.jpg","7/27/2026 10:16:27 AM"
"montelimarbeach2.jpg","https://www.galeriadeviajes.com/picture/image/0000/0327/medium_widescreen/montelimarbeach2.jpg","https://www.galeriadeviajes.com/es/hotels/80",".jpg","59473","58.08","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\montelimarbeach2.jpg","7/27/2026 10:16:28 AM"
"montelimarbeach3.jpg","https://www.galeriadeviajes.com/picture/image/0000/0328/medium_widescreen/montelimarbeach3.jpg","https://www.galeriadeviajes.com/es/hotels/80",".jpg","90512","88.39","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\montelimarbeach3.jpg","7/27/2026 10:16:28 AM"
"montelimarbeach4.jpg","https://www.galeriadeviajes.com/picture/image/0000/0329/medium_widescreen/montelimarbeach4.jpg","https://www.galeriadeviajes.com/es/hotels/80",".jpg","74312","72.57","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\montelimarbeach4.jpg","7/27/2026 10:16:29 AM"
"puertoplata1-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0330/medium_widescreen/puertoplata1.jpg","https://www.galeriadeviajes.com/es/hotels/81",".jpg","56452","55.13","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puertoplata1-1.jpg","7/27/2026 10:16:31 AM"
"puertoplata2.jpg","https://www.galeriadeviajes.com/picture/image/0000/0331/medium_widescreen/puertoplata2.jpg","https://www.galeriadeviajes.com/es/hotels/81",".jpg","66318","64.76","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puertoplata2.jpg","7/27/2026 10:16:31 AM"
"puertoplata3.jpg","https://www.galeriadeviajes.com/picture/image/0000/0332/medium_widescreen/puertoplata3.jpg","https://www.galeriadeviajes.com/es/hotels/81",".jpg","59054","57.67","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puertoplata3.jpg","7/27/2026 10:16:32 AM"
"puertoplata4.jpg","https://www.galeriadeviajes.com/picture/image/0000/0333/medium_widescreen/puertoplata4.jpg","https://www.galeriadeviajes.com/es/hotels/81",".jpg","42323","41.33","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puertoplata4.jpg","7/27/2026 10:16:33 AM"
"puertoplata5.jpg","https://www.galeriadeviajes.com/picture/image/0000/0334/medium_widescreen/puertoplata5.jpg","https://www.galeriadeviajes.com/es/hotels/81",".jpg","64512","63","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puertoplata5.jpg","7/27/2026 10:16:33 AM"
"puntacana1-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0335/medium_widescreen/puntacana1.jpg","https://www.galeriadeviajes.com/es/hotels/82",".jpg","56601","55.27","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puntacana1-1.jpg","7/27/2026 10:16:35 AM"
"puntacana2.jpg","https://www.galeriadeviajes.com/picture/image/0000/0336/medium_widescreen/puntacana2.jpg","https://www.galeriadeviajes.com/es/hotels/82",".jpg","57701","56.35","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puntacana2.jpg","7/27/2026 10:16:36 AM"
"puntacana3.jpg","https://www.galeriadeviajes.com/picture/image/0000/0337/medium_widescreen/puntacana3.jpg","https://www.galeriadeviajes.com/es/hotels/82",".jpg","53219","51.97","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puntacana3.jpg","7/27/2026 10:16:36 AM"
"puntacana4.jpg","https://www.galeriadeviajes.com/picture/image/0000/0338/medium_widescreen/puntacana4.jpg","https://www.galeriadeviajes.com/es/hotels/82",".jpg","64000","62.5","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puntacana4.jpg","7/27/2026 10:16:37 AM"
"puntacana5.jpg","https://www.galeriadeviajes.com/picture/image/0000/0339/medium_widescreen/puntacana5.jpg","https://www.galeriadeviajes.com/es/hotels/82",".jpg","70019","68.38","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\puntacana5.jpg","7/27/2026 10:16:38 AM"
"casa_blanca_mexico-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0084/medium_widescreen/casa_blanca_mexico.jpg","https://www.galeriadeviajes.com/es/hotels/83",".jpg","106000","103.52","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\casa_blanca_mexico-1.jpg","7/27/2026 10:16:40 AM"
"vedado-reception-desk-200-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0085/medium_widescreen/vedado-reception-desk-200.jpg","https://www.galeriadeviajes.com/es/hotels/84",".jpg","38346","37.45","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\vedado-reception-desk-200-1.jpg","7/27/2026 10:16:42 AM"
"vedado-double-room-200.jpg","https://www.galeriadeviajes.com/picture/image/0000/0086/medium_widescreen/vedado-double-room-200.jpg","https://www.galeriadeviajes.com/es/hotels/84",".jpg","29724","29.03","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\vedado-double-room-200.jpg","7/27/2026 10:16:42 AM"
"vedado-gymnasium-200.jpg","https://www.galeriadeviajes.com/picture/image/0000/0087/medium_widescreen/vedado-gymnasium-200.jpg","https://www.galeriadeviajes.com/es/hotels/84",".jpg","38732","37.82","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\vedado-gymnasium-200.jpg","7/27/2026 10:16:43 AM"
"vedado-lobby-200.jpg","https://www.galeriadeviajes.com/picture/image/0000/0088/medium_widescreen/vedado-lobby-200.jpg","https://www.galeriadeviajes.com/es/hotels/84",".jpg","33996","33.2","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\vedado-lobby-200.jpg","7/27/2026 10:16:43 AM"
"vedado-swimming-pool-200.jpg","https://www.galeriadeviajes.com/picture/image/0000/0089/medium_widescreen/vedado-swimming-pool-200.jpg","https://www.galeriadeviajes.com/es/hotels/84",".jpg","37120","36.25","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\vedado-swimming-pool-200.jpg","7/27/2026 10:16:44 AM"
